mach,alpha_deg,protuberance,CD_Power_Off,CD_Power_On,CA_Power_Off,CA_Power_On,CN_Total,CP_Total
2.46,0,0,0.411,0.337,0.411,0.337,0,94.782
2.46,0,0.12,0.47,0.396,0.47,0.396,0,94.782
2.46,0,0.25,0.529,0.454,0.529,0.454,0,94.782
2.46,0,0.37,0.588,0.513,0.588,0.513,0,94.782
2.46,0,0.49,0.646,0.572,0.646,0.572,0,94.782
2.46,0,0.61,0.705,0.63,0.705,0.63,0,94.782
2.46,0,0.74,0.764,0.689,0.764,0.689,0,94.782
2.46,0,0.86,0.822,0.748,0.822,0.748,0,94.782
2.46,0,1,0.89,0.816,0.89,0.816,0,94.782
2.47,0,0,0.41,0.336,0.41,0.336,0,94.703
2.47,0,0.12,0.469,0.395,0.469,0.395,0,94.703
2.47,0,0.25,0.528,0.454,0.528,0.454,0,94.703
2.47,0,0.37,0.586,0.512,0.586,0.512,0,94.703
2.47,0,0.49,0.645,0.571,0.645,0.571,0,94.703
2.47,0,0.61,0.704,0.63,0.704,0.63,0,94.703
2.47,0,0.74,0.763,0.688,0.763,0.688,0,94.703
2.47,0,0.86,0.821,0.747,0.821,0.747,0,94.703
2.47,0,1,0.889,0.815,0.889,0.815,0,94.703
2.48,0,0,0.409,0.335,0.409,0.335,0,94.624
2.48,0,0.12,0.468,0.394,0.468,0.394,0,94.624
2.48,0,0.25,0.527,0.453,0.527,0.453,0,94.624
2.48,0,0.37,0.585,0.511,0.585,0.511,0,94.624
2.48,0,0.49,0.644,0.57,0.644,0.57,0,94.624
2.48,0,0.61,0.703,0.629,0.703,0.629,0,94.624
2.48,0,0.74,0.761,0.688,0.761,0.688,0,94.624
2.48,0,0.86,0.82,0.746,0.82,0.746,0,94.624
2.48,0,1,0.888,0.814,0.888,0.814,0,94.624
2.49,0,0,0.408,0.335,0.408,0.335,0,94.545
2.49,0,0.12,0.467,0.393,0.467,0.393,0,94.545
2.49,0,0.25,0.525,0.452,0.525,0.452,0,94.545
2.49,0,0.37,0.584,0.511,0.584,0.511,0,94.545
2.49,0,0.49,0.643,0.569,0.643,0.569,0,94.545
2.49,0,0.61,0.702,0.628,0.702,0.628,0,94.545
2.49,0,0.74,0.76,0.687,0.76,0.687,0,94.545
2.49,0,0.86,0.819,0.746,0.819,0.746,0,94.545
2.49,0,1,0.887,0.814,0.887,0.814,0,94.545
2.5,0,0,0.407,0.334,0.407,0.334,0,94.465
2.5,0,0.12,0.466,0.392,0.466,0.392,0,94.465
2.5,0,0.25,0.524,0.451,0.524,0.451,0,94.465
2.5,0,0.37,0.583,0.51,0.583,0.51,0,94.465
2.5,0,0.49,0.642,0.569,0.642,0.569,0,94.465
2.5,0,0.61,0.701,0.627,0.701,0.627,0,94.465
2.5,0,0.74,0.759,0.686,0.759,0.686,0,94.465
2.5,0,0.86,0.818,0.745,0.818,0.745,0,94.465
2.5,0,1,0.886,0.813,0.886,0.813,0,94.465
